,WordText,CategoryLabel
1111,classroom;assist,381
1112,1 academic year,391
1113,the year,391
1114,1022a,391
1115,' first 2 years,391
1116,Demonstrating,384
1117,internship;understand,384
1118,12,397
1119,1-year,391
1120,less than 3,397
1121,each year or partial year,391
1122,the Armed Forces of the United States,383
1123,multiyear,391
1124,1022b,391
1125,more than 1,397
1126,Section 205,390
1127,1022d,391
1128,the most recent year,391
1129,two-year,391
1130,1022e,391
1131,12th,396
1132,209,397
1133,1022h,391
1134,20 U.S.C. 1070g–2,394
1135,the Ending Maternal Mortality Act,383
1136,section 229,390
1137,42 U.S.C. 280g–13,394
1138,285b–8,397
1139,the VA Personnel Equity Act,383
1140,714,397
1141,Title 5: Section 4303(f,390
1142,Chapter 7,390
1143,"the Veterans Health
 Administration",383
1144,the Department of Veterans Affairs Accountability,383
1145,the Equity and Inclusion Enforcement Act,383
1146,"the Civil Rights
 Act",390
1147,Title VI,383
1148,20 U.S.C. 3412(b,394
1149,all Transportation Security Officers,383
1150,"the Committee on Commerce, Science",383
1151,2010,391
1152,technology49,384
1153,the Original Black History Month Resolution,383
1154,Black History Month,380
1155,the Real Education for Healthy Youth Act,383
1156,"the Family and Youth Services Bureau of the Administration on Children, Youth",383
1157,Families of the Department of Health and Human Services,383
1158,the Office of Adolescent Health,383
1159,the Division of Adolescent and School Health,383
1160,5 years,391
1161,section 3(f,390
1162,"3, 4",391
1163,use;substance,383
1164,later than 6 years,391
1165,42 U.S.C. 2000a20,394
1166,18116,391
1167,the Public Health Service Act: Section 2500,383
1168,Section 8526,390
1169,Gender,383
1170,section 7,390
1171,1001,391
1172,"75,000,000",397
1173,each fiscal years 2017,391
1174,3 percent,393
1175,510,397
1176,710,386
1177,the In-Home Caregiver Assessment Resources,383
1178,255,397
1179,the Administrator of the Administration for Community Living,383
1180,3-year,391
1181,later than 2 years,391
1182,Optional,383
1183,the Ellie Helton,380
1184,Lisa Colagrossi,380
1185,Anne Lawrence,380
1186,Jennifer Sedney Focused,380
1187,the National Institute of Neurological Disorders,383
1188,"September 30, 2026",391
1189,the Refugee Program Integrity Restoration Act,383
1190,8 U.S.C. 1157(a)(2)shall,394
1191,8 U.S.C. 1157(c,394
1192,3))paragraph,397
1193,1157,391
1194,Background,384
1195,section 209,390
1196,209(a)(1,397
1197,8 U.S.C. 1159(a)(1,394
1198,237,397
1199,section 237,390
1200,section 101(a)(42,390
1201,235,397
1202,240,397
1203,241,397
1204,later than 540 days,391
1205,the Fraud Detection,383
1206,National Security Directorate,383
1207,Interviews to Protect Refugees and Prevent Fraud,383
1208,section 207,390
1209,the U.S. Citizenship and Immigration Services,383
1210,101(a)(42,397
1211,State Department,383
1212,DHS,383
1213,U.S. Refugee Admissions Program,383
1214,the Desert Community Lands Act,383
1215,Town,383
1216,"approximately 4,630 acres",395
1217,Valley Off-Highway Vehicle Recreation Area,380
1218,"June 14, 1926",391
1219,the Recreation and Public Purposes Act,383
1220,43,397
1221,the State of California,383
1222,the Apple Valley Off-Highway Vehicle Recreation Area,383
1223,Twentynine Palms,383
1224,California,384
1225,Barstow,384
1226,the City of Barstow,384
1227,Victorville,384
1228,the City of,384
1229,the Health Resources and Services Administration,383
1230,1396din,397
1231,D)by,383
1232,the American Academy of Pediatric Dentistry,383
1233,the American College of Obstetricians,383
1234,5)—by,397
1235,1905(ee))postpartum,397
1236,1397ee(d,397
1237,section 1902(v)(4)(A)(i,390
1238,the Children's Health Insurance Program,383
1239,305-day,391
1240,the 60th day,391
1241,the last day,391
1242,the month,391
1243,1397ee(c,397
1244,FMAP,384
1245,to—100 percent,393
1246,the first 20 calendar quarters,391
1247,calendar quarters,391
1248,17(d)(3)(A)(ii,391
1249,the Child Nutrition Act of 1966,390
1250,Postpartum,381
1251,Section 5701(f)$2.8311 cents$49.56,390
1252,100.66,394
1253,thousand,397
1254,5701(a)$50.33$100.66,397
1255,less than,394
1256,10.066 cents,394
1257,section 5701(a)(2,390
1258,section 5702,390
1259,Section 5701,390
1260,the Family Smoking Prevention and Tobacco Control,383
1261,5702,391
1262,5701(b)(1,397
1263,50.33$100.66,394
1264,5701(b)(2,397
1265,105.69$211.38,394
1266,section 1(f)(3,390
1267,the calendar year,391
1268,year 2017,391
1269,0.01,394
1270,500,394
1271,"June 18, 1934",391
1272,the Foreign Trade Zone Act,383
1273,48,397
1274,998,397
1275,1st,396
1276,the United States Customs and Border Protection of the Department of Homeland Security,383
1277,2d,397
1278,section 5061(e)(3,390
1279,"December 31, 2019",391
1280,the last day of the month,391
1281,the Suicide Prevention Analytics Act,383
1282,Suicidal Ideation Program,383
1283,the Syndromic Surveillance of Self-Harm Behaviors and,383
1284,less than 2 years,391
1285,HHS,383
1286,later than April 30th,391
1287,years 2020,391
1288,their first year,391
1289,the End Racial Profiling Act,387
1290,programthe Edward Byrne Memorial Justice,380
1291,42 U.S.C. 3750the Cops,383
1292,Pedestrian,381
1293,the Department of Justice Bureau of Justice Statistics,383
1294,State;any,381
1295,Prohibition of Racial Profiling,383
1296,section 2(7,391
1297,Programs to Eliminate Racial Profiling,383
1298,Federal Law Enforcement Agencies,383
1299,Programs to Eliminate Racial Profiling By State,383
1300,Indian Tribal Law Enforcement Agencies,383
1301,12 months,391
1302,more than 5,397
1303,20 U.S.C. 1001,391
1304,the Bureau of Justice Assistance,383
1305,Data Collection,383
1306,201,397
1307,301,397
1308,Department of Justice Regulations and Reports on Racial Pro­fil­ing,383
1309,303,397
1310,401,397
1311,201(b)(3,397
1312,United States;a,384
1313,302,397
1314,the Honoring Real Patriots Act,383
1315,"United
			 ",384
1316,the American Civil War,383
1317,the Committees on Armed Services of the House of Representatives,383
1318,2018–2019,391
1319,year 2018–2019,391
1320,Federal Pell Grant,380
1321,section 479,390
1322,years,391
1323,year 2019–2020,391
1324,the preceding award year,391
1325,the award year,391
1326,zero,397
1327,20 U.S.C. 1087ss,391
1328,20 U.S.C. 1087rr(b)(1)(A,394
1329,20 U.S.C. 1070a,391
1330,the 10 fiscal years,391
1331,the Degrees Not Debt Act,383
1332,section 102,390
1333,the fiscal year,391
1334,the 5 fiscal years,391
1335,one fiscal year,391
1336,such fiscal year,391
1337,Section 487,390
1338,1094,391
1339,150 percent,393
1340,200 percent,393
1341,25 years old,391
1342,older than 25 years old,391
1343,a graduate,391
1344,"more than $25,000",394
1345,today,391
1346,the first year,391
1347,Federal Direct Stafford Loans,383
1348,Federal Direct Unsubsidized Stafford Loans,383
1349,Federal Direct PLUS Loans,383
1350,Federal Direct Consolidation Loans,383
1351,one dollar,394
1352,less than 30,397
1353,section 428C,390
1354,at least half,397
1355,school;in,383
1356,E;in,380
1357,emergency;in,384
1358,the 13 months,391
1359,at least a,391
1360,the National Guard,383
1361,the Armed Forces,383
1362,6 months,391
1363,at least half-time;in,397
1364,the full fiscal year,391
1365,4950,391
1366,the National Center for Education Statistics,383
1367,"less than 5,000",397
1368,20 U.S.C. 1096(a,394
1369,Section 55(d,383
1370,years beginning after,391
1371,"December 31, 2017",391
1372,the Promoting Apprenticeships through Regional Training Networks for Employers' Required Skills Act,383
1373,2018PARTNERS,397
1374,Apprenticeship Act29,386
1375,Governorindividual,386
1376,3102,397
1377,section 286(s)(2,390
1378,1356(s)(2,397
1379,section 132(b)(1)(B,390
1380,0.5 percent,393
1381,Acta,380
1382,State29 U.S.C.,9191306739292312949
1383,section 5(c,390
1384,"more than $500,000",394
1385,section 5 for,390
1386,that year,391
1387,more than one,397
1388,more than 5 percent,393
1389,less than 12 months,391
1390,12-month,391
1391,later than 24 months,391
1392,less than 18 months,391
1393,American Competitiveness,383
1394,1998,391
1395,the American Competitiveness,383
1396,2916a,391
1397,50 percent,393
1398,the H–1B Nonimmigrant Petitioner Account,385
1399,kindergarten;with,383
1400,institution;a school,383
1401,anda school,380
1402,section 4310,391
1403,1965).A,397
1404,IV,380
1405,less than 40 percent,393
1406,section 1111(c)(4)(D,390
1407,section 1111(d)(2,390
1408,less than 50 percent,393
1409,classroom;model,383
1410,80 percent,393
1411,every year,391
1412,effectiveness;provides,397
1413,section 210,390
1414,dyscalculia/dysgraphia,383
1415,students;can,381
1416,andcan,381
1417,section 602(10)(D,390
1418,Advanced Placement or International Baccalaureate,383
1419,year-long,391
1420,a fifth year,391
1421,at least 1 academic year,397
1422,’ first two years,391
1423,AmeriCorps,383
1424,the Corporation for National and Community Service,383
1425,Grow Your Own,9191306739292312949
1426,section 204(a)(1);require,390
1427,section 8101,390
1428,summer,391
1429,Governors,383
1430,10 percent,393
1431,205,397
1432,207,397
1433,208,397
1434,the end of the third year,391
1435,section 206,390
1436,206.A,397
1437,anda comparison,380
1438,"27,500",394
1439,fewer than 10,397
1440,an academic year,391
1441,section 1111(b)(1,390
1442,which years,391
1443,six months,391
1444,1)—shall,391
1445,"500,000",394
1446,"300,000,000",394
1447,"more than $100,000,000",394
1448,Native American-Serving,380
1449,Minority Science and Engineering Improvement,383
1450,399(a)(5,397
1451,20 U.S.C. 1068h(a)(5,391
1452,"30,000,000",394
1453,1067q,391
1454,the Environmental Justice,383
1455,Civil Rights Restoration and Enforcement Act,383
1456,Clearinghouse,383
1457,Alaskan Native,381
1458,1310142,391
1459,5304,391
1460,governmenta county,384
1461,Tribal Government,383
1462,Working Group on Environmental Justice Compliance,383
1463,the Interagency Working Group on Environmental Justice Compliance and Enforcement,383
1464,Chairperson,380
1465,less than 30 days,391
1466,section 8(b,390
1467,anda copy,380
1468,Tribal Governments,383
1469,justice communities,380
1470,the Council on Environmental Quality;the,383
1471,Environmental Justice Ombudsman,383
1472,Ombudsman,380
1473,the Environmental Justice Ombudsman,383
1474,justice ombudsman,380
1475,application;a,384
1476,the Committees on Energy and Commerce and Natural Resources of the House of Representatives,383
1477,the Committees on Environment and Public Works and Energy and Natural Resources of the Senate,383
1478,the Tribal Government,383
1479,each Tribal Government,383
1480,more than 25 multiyear,391
1481,justice;to,397
1482,Administrator,383
1483,justice;a,383
1484,the National Environmental Justice Advisory Council,383
1485,26,397
1486,Authority of Administrator: The Administrator,383
1487,FACA,383
1488,the Environmental Justice Clearinghouse,383
1489,Comptroller General,383
1490,2017ERRPA,397
1491,"Governmental
 ",383
1492,"Indian
 ",383
1493,"Authorization of
 ",383
1494,"Equitable
 ",383
1495,"Authorization
 ",383
1496,"Data
			 Collection",383
1497,"Department of
			 Justice Regulations and Reports on Racial Pro­fil­ing",383
1498,United,384
1499,the National Statistics on Deadly Force Transparency Act,383
1500,the bureau of justice,383
1501,Byrne JAG,380
1502,San Bernardino County,384
1503,the Long-Term InVestment,383
1504,the Food and Nutrition Act,383
1505,7 U.S.C.,391
1506,Grant Programs,380
1507,the National Institute of Food and Agriculture,383
1508,the Administrator of the Food and Nutrition Service,383
1509,1758b,391
1510,the first school year,391
1511,at least 90 days,391
1512,2500,397
1513,the Bullying Redress,383
1514,later than 7 business days,391
1515,quarterly,391
1516,section 8582(b)(2,390
1517,the Office of Civil Rights for the Department of Education,383
1518,20 U.S.C. 6301,391
1519,NACA,383
1520,NASA,383
1521,Pro Tempore,380
1522,the Reentry and Reunification Act,383
1523,4 years,391
1524,1)(D)(iv,397
1525,"1),(4",397
1526,8 U.S.C. 1229(a,394
1527,Veteran Farmers,383
1528,"the Food, Agriculture, Conservation, and Trade Act",383
1529,"more than $200,000",394
1530,"later than March 31, 2020",391
1531,section 196,390
1532,the Federal Agriculture Improvement and Reform Act,383
1533,the Forest Service,383
1534,1)paragraphs,397
1535,Using,383
1536,3)the,397
1537,the Handle With Care Act,9191306739292312949
1538,Handle With CareThe,388
1539,more than 2,397
1540,health­care,383
1541,the National Child Traumatic Stress Network,383
1542,U.S.C.,380
1543,the Massachusetts Advocates for Children,383
1544,the Substance Abuse and Mental Health Services Administration,383
1545,the Handle With Care Initiative,9191306739292312949
1546,the Handle With Care Initiatives,9191306739292312949
1547,249(c)(4,397
1548,the period of fiscal years 2018,391
1549,the Arbitration Fairness Act,390
1550,Title 9 of,390
1551,chapter 4,390
1552,section 208,390
1553,chapter 4.in,390
1554,section 307,390
1555,Chapter 2,390
1556,Chapter 3,390
1557,title 9,390
1558,trauma;avoid,384
1559,the Age Discrimination Act,390
1560,1975,391
1561,42 U.S.C. 610142,394
1562,1111(g)(1)(C,397
1563,20 U.S.C. 6312(b,393
1564,20 U.S.C. 6611,394
1565,2103(b)(3)(I,397
1566,20 U.S.C. 6613(b)(3)(I,394
1567,Section 4104(b)(3)(B)(ii,390
1568,4203(a)(6,397
1569,Section 4305(b)(3)(B)(ii,390
1570,the Hate Crimes Commission,383
1571,the United States Commission,383
1572,the Disarm Hate Act,9191306739292312949
1573,the Emergency Department,383
1574,Mental Health and Substance Use,383
1575,CHDplan,383
1576,a Congenital Heart Disease Surveillance System,383
1577,the Congenital Heart Disease Surveillance System,383
1578,the Kalief Browder Reentry Success,383
1579,2017Kalief,383
1580,the National Institute of Mental Health,383
1581,the Bureau of Prisons,383
1582,the First Rhode Island Regiment Congressional Gold Medal Act,383
1583,the First Rhode Island Regiment,383
1584,the Revolutionary War,387
1585,Smithsonian,383
1586,section 5134,390
1587,the Department of Homeland Security Clearance Management and Administration,383
1588,Security Clearances,383
1589,1400,397
1590,"later than July 6, 2017",391
1591,fiscal year 2022,391
1592,the Homeland Security Advisory Committee,383
1593,the Adjudicative Guidelines for Determining Access to Classified Information,383
1594,"December 29, 2005",391
1595,the Veteran Entrepreneurship Training Act,385
1596,the Administrator of the Small Business Administration,383
